generation,min_cost,mean_cost,best_cost,simulation_time
409,14.16,15.926400000000001,11.760000000000002,11.760000000000002
410,13.700000000000001,15.0144,11.760000000000002,11.760000000000002
411,13.799999999999999,15.3912,11.760000000000002,11.760000000000002
412,13.98,15.001599999999998,11.760000000000002,11.760000000000002
413,13.84,15.388799999999998,11.760000000000002,11.760000000000002
414,13.940000000000001,15.7448,11.760000000000002,11.760000000000002
415,13.620000000000001,15.203200000000002,11.760000000000002,11.760000000000002
416,13.84,15.179199999999998,11.760000000000002,11.760000000000002
417,14.04,15.1528,11.760000000000002,11.760000000000002
418,14.32,15.341600000000001,11.760000000000002,11.760000000000002
419,14.16,15.46,11.760000000000002,11.760000000000002
420,14.28,15.6208,11.760000000000002,11.760000000000002
421,14.220000000000002,14.999199999999998,11.760000000000002,11.760000000000002
422,14.12,15.475999999999999,11.760000000000002,11.760000000000002
423,14.14,14.923200000000001,11.760000000000002,11.760000000000002
424,14.340000000000002,15.1632,11.760000000000002,11.760000000000002
425,14.260000000000002,14.892000000000001,11.760000000000002,11.760000000000002
426,13.940000000000001,15.440000000000003,11.760000000000002,11.760000000000002
427,13.84,14.7544,11.760000000000002,11.760000000000002
428,13.159999999999998,15.140799999999997,11.760000000000002,11.760000000000002
429,13.159999999999998,15.104800000000001,11.760000000000002,11.760000000000002
430,13.279999999999998,15.103199999999998,11.760000000000002,11.760000000000002
431,13.14,14.9496,11.760000000000002,11.760000000000002
432,10.72,14.806400000000002,10.72,10.72
433,14.060000000000002,15.402400000000002,10.72,10.72
434,14.12,15.631200000000002,10.72,10.72
435,13.260000000000002,15.5856,10.72,10.72
436,12.84,15.054400000000001,10.72,10.72
437,12.620000000000001,15.1744,10.72,10.72
438,14.2,15.46,10.72,10.72
439,14.14,15.123199999999997,10.72,10.72
440,13.5,14.660800000000002,10.72,10.72
441,13.52,15.368000000000002,10.72,10.72
442,12.08,14.9872,10.72,10.72
443,13.98,15.3248,10.72,10.72
444,13.439999999999998,15.181600000000001,10.72,10.72
445,14.020000000000001,14.961600000000002,10.72,10.72
446,14.32,15.161599999999998,10.72,10.72
447,13.620000000000001,14.832,10.72,10.72
448,13.279999999999998,14.684800000000001,10.72,10.72
449,13.319999999999999,15.160800000000002,10.72,10.72
450,12.620000000000001,15.1144,10.72,10.72
451,11.760000000000002,14.786399999999999,10.72,10.72
452,13.159999999999998,15.443999999999999,10.72,10.72
453,10.88,15.0944,10.72,10.72
454,13.540000000000001,14.632,10.72,10.72
455,13.599999999999998,15.069600000000001,10.72,10.72
456,12.66,14.930399999999999,10.72,10.72
457,11.899999999999999,15.161599999999998,10.72,10.72
458,13.38,15.358400000000001,10.72,10.72
459,12.56,14.984000000000002,10.72,10.72
460,12.82,15.156,10.72,10.72
461,14.0,15.461599999999999,10.72,10.72
462,10.760000000000002,15.2832,10.72,10.72
463,11.94,14.9288,10.72,10.72
464,14.2,15.448000000000002,10.72,10.72
465,12.620000000000001,15.066400000000002,10.72,10.72
466,13.540000000000001,15.2064,10.72,10.72
467,13.740000000000002,15.468,10.72,10.72
468,12.08,15.3568,10.72,10.72
469,13.439999999999998,15.235200000000003,10.72,10.72
470,14.100000000000001,15.4952,10.72,10.72
471,12.9,14.946399999999999,10.72,10.72
472,12.86,15.5624,10.72,10.72
473,13.919999999999998,15.211200000000002,10.72,10.72
474,13.279999999999998,15.053600000000001,10.72,10.72
475,12.36,15.025600000000003,10.72,10.72
476,13.120000000000001,15.398399999999999,10.72,10.72
477,13.239999999999998,15.528799999999999,10.72,10.72
478,13.68,15.099999999999998,10.72,10.72
479,11.34,14.992799999999997,10.72,10.72
480,13.2,15.2256,10.72,10.72
481,11.899999999999999,14.835999999999999,10.72,10.72
482,13.759999999999998,15.1368,10.72,10.72
483,14.100000000000001,15.096000000000002,10.72,10.72
484,12.46,14.775199999999998,10.72,10.72
485,13.98,15.2096,10.72,10.72
486,12.92,14.808799999999998,10.72,10.72
487,12.98,14.989599999999998,10.72,10.72
488,13.2,15.4872,10.72,10.72
489,13.3,14.696,10.72,10.72
490,12.92,15.0,10.72,10.72
491,12.16,14.8752,10.72,10.72
492,13.3,14.6528,10.72,10.72
493,13.740000000000002,15.22,10.72,10.72
